asset_id,t01_type
46556.jpg,1.0
140446.jpg,0.0
236007.jpg,1.0
99202.jpg,0.0
218227.jpg,0.0
73170.jpg,0.0
199794.jpg,0.0
231440.jpg,1.0
130865.jpg,0.0
121829.jpg,0.0
210229.jpg,0.0
148164.jpg,1.0
66806.jpg,0.0
94143.jpg,0.0
227063.jpg,0.0
229837.jpg,1.0
218233.jpg,0.0
245700.jpg,1.0
57830.jpg,1.0
244296.jpg,0.0
234966.jpg,0.0
289288.jpg,1.0
137072.jpg,1.0
130722.jpg,1.0
266776.jpg,1.0
290646.jpg,0.0
73632.jpg,0.0
164530.jpg,0.0
116987.jpg,0.0
228496.jpg,0.0
227971.jpg,0.0
25365.jpg,1.0
34533.jpg,1.0
191801.jpg,1.0
103353.jpg,1.0
20119.jpg,0.0
244841.jpg,0.0
166729.jpg,1.0
96628.jpg,0.0
891.jpg,0.0
92453.jpg,0.0
14679.jpg,1.0
244544.jpg,0.0
18593.jpg,0.0
241934.jpg,1.0
47921.jpg,0.0
64481.jpg,0.0
30122.jpg,0.0
124775.jpg,2.0
176937.jpg,1.0
121647.jpg,0.0
36108.jpg,0.0
211187.jpg,0.0
246758.jpg,1.0
33691.jpg,1.0
100298.jpg,1.0
79866.jpg,0.0
27163.jpg,0.0
88703.jpg,0.0
7272.jpg,0.0
226661.jpg,0.0
84754.jpg,1.0
123232.jpg,0.0
144104.jpg,0.0
71700.jpg,1.0
124248.jpg,1.0
106323.jpg,0.0
124932.jpg,0.0
150301.jpg,0.0
59583.jpg,0.0
115518.jpg,0.0
140379.jpg,0.0
139075.jpg,0.0
2816.jpg,1.0
117241.jpg,0.0
260902.jpg,0.0
177995.jpg,0.0
81761.jpg,1.0
120671.jpg,0.0
106596.jpg,0.0
173528.jpg,0.0
209783.jpg,0.0
167831.jpg,1.0
163431.jpg,0.0
117398.jpg,1.0
239517.jpg,1.0
160296.jpg,1.0
176719.jpg,0.0
210037.jpg,1.0
102570.jpg,1.0
139644.jpg,0.0
262280.jpg,0.0
241772.jpg,0.0
150745.jpg,0.0
20740.jpg,1.0
12944.jpg,1.0
113671.jpg,1.0
78983.jpg,1.0
258338.jpg,1.0
159460.jpg,1.0
241879.jpg,0.0
127529.jpg,1.0
54952.jpg,1.0
188039.jpg,0.0
178754.jpg,0.0
86823.jpg,1.0
233359.jpg,0.0
53908.jpg,1.0
114885.jpg,0.0
187697.jpg,0.0
22830.jpg,0.0
13178.jpg,1.0
103152.jpg,1.0
153849.jpg,0.0
34580.jpg,0.0
94972.jpg,1.0
1520.jpg,1.0
126052.jpg,0.0
134506.jpg,1.0
216067.jpg,1.0
71530.jpg,0.0
177612.jpg,0.0
63882.jpg,1.0
192090.jpg,1.0
229054.jpg,0.0
192724.jpg,0.0
11818.jpg,0.0
140559.jpg,1.0
157025.jpg,1.0
21865.jpg,1.0
51526.jpg,0.0
45051.jpg,0.0
179526.jpg,0.0
244991.jpg,0.0
196313.jpg,0.0
256492.jpg,0.0
155207.jpg,0.0
179145.jpg,1.0
240592.jpg,0.0
86284.jpg,0.0
251980.jpg,0.0
172293.jpg,0.0
16756.jpg,1.0
33760.jpg,0.0
134355.jpg,1.0
118191.jpg,1.0
50980.jpg,1.0
120100.jpg,1.0
43988.jpg,0.0
151953.jpg,1.0
3773.jpg,0.0
135972.jpg,1.0
267291.jpg,1.0
48440.jpg,1.0
49229.jpg,0.0
158887.jpg,1.0
55487.jpg,0.0
212337.jpg,0.0
240573.jpg,0.0
271929.jpg,0.0
1402.jpg,1.0
150118.jpg,1.0
137845.jpg,0.0
241469.jpg,1.0
88274.jpg,0.0
30344.jpg,0.0
55477.jpg,0.0
28568.jpg,0.0
122819.jpg,0.0
27172.jpg,1.0
240410.jpg,0.0
129620.jpg,1.0
74493.jpg,0.0
32095.jpg,0.0
112991.jpg,0.0
198489.jpg,0.0
110615.jpg,0.0
26286.jpg,0.0
127922.jpg,0.0
23526.jpg,0.0
224232.jpg,1.0
173383.jpg,1.0
122290.jpg,0.0
195065.jpg,0.0
113535.jpg,0.0
241276.jpg,0.0
123243.jpg,1.0
140501.jpg,0.0
3407.jpg,0.0
20524.jpg,0.0
130401.jpg,1.0
140780.jpg,0.0
83634.jpg,1.0
149587.jpg,0.0
275690.jpg,0.0
163189.jpg,0.0
261346.jpg,1.0
81830.jpg,0.0
34997.jpg,0.0
60354.jpg,0.0
22394.jpg,0.0
1723.jpg,0.0
86062.jpg,0.0
269860.jpg,1.0
49483.jpg,1.0
38055.jpg,0.0
99298.jpg,0.0
176298.jpg,1.0
205260.jpg,1.0
241703.jpg,0.0
211923.jpg,1.0
193652.jpg,1.0
70452.jpg,1.0
32854.jpg,1.0
188760.jpg,1.0
193660.jpg,1.0
209046.jpg,0.0
99713.jpg,0.0
280326.jpg,0.0
261011.jpg,1.0
108449.jpg,0.0
239455.jpg,0.0
96458.jpg,0.0
111469.jpg,1.0
149285.jpg,1.0
257557.jpg,1.0
133595.jpg,0.0
118341.jpg,0.0
218163.jpg,1.0
187002.jpg,0.0
230853.jpg,0.0
190946.jpg,0.0
110069.jpg,1.0
251707.jpg,0.0
67646.jpg,0.0
156047.jpg,1.0
126368.jpg,1.0
50554.jpg,0.0
102814.jpg,0.0
218134.jpg,1.0
171094.jpg,0.0
139303.jpg,0.0
39665.jpg,0.0
19287.jpg,0.0
15982.jpg,0.0
228414.jpg,0.0
265198.jpg,1.0
142811.jpg,0.0
241390.jpg,0.0
39706.jpg,1.0
70789.jpg,1.0
82506.jpg,0.0
181510.jpg,0.0
177283.jpg,1.0
14712.jpg,0.0
40243.jpg,0.0
205259.jpg,1.0
171134.jpg,1.0
243987.jpg,0.0
26318.jpg,1.0
213604.jpg,1.0
122889.jpg,1.0
37031.jpg,1.0
41650.jpg,1.0
175627.jpg,0.0
136695.jpg,1.0
160458.jpg,1.0
145646.jpg,0.0
252536.jpg,1.0
217374.jpg,1.0
2872.jpg,0.0
132667.jpg,1.0
2314.jpg,0.0
39229.jpg,0.0
190764.jpg,0.0
205078.jpg,1.0
77792.jpg,0.0
251672.jpg,1.0
135604.jpg,0.0
255161.jpg,1.0
61879.jpg,1.0
138654.jpg,0.0
205602.jpg,1.0
105799.jpg,0.0
150628.jpg,1.0
80109.jpg,0.0
125022.jpg,0.0
204549.jpg,0.0
20336.jpg,0.0
285053.jpg,0.0
98283.jpg,1.0
113874.jpg,0.0
233516.jpg,0.0
269783.jpg,1.0
6492.jpg,0.0
73935.jpg,1.0
95115.jpg,1.0
120450.jpg,0.0
20572.jpg,0.0
67611.jpg,0.0
126910.jpg,1.0
118265.jpg,1.0
224178.jpg,0.0
29846.jpg,0.0
256932.jpg,1.0
238303.jpg,0.0
252830.jpg,0.0
195487.jpg,0.0
281299.jpg,0.0
100901.jpg,1.0
59315.jpg,0.0
20917.jpg,0.0
162649.jpg,0.0
114505.jpg,0.0
9359.jpg,0.0
19818.jpg,0.0
76976.jpg,1.0
49306.jpg,0.0
13498.jpg,0.0
105478.jpg,1.0
269956.jpg,1.0
286579.jpg,0.0
157093.jpg,0.0
178732.jpg,0.0
191349.jpg,0.0
68657.jpg,1.0
290036.jpg,0.0
65465.jpg,1.0
70017.jpg,1.0
123656.jpg,0.0
163110.jpg,0.0
143065.jpg,0.0
220850.jpg,1.0
177141.jpg,0.0
14271.jpg,1.0
6904.jpg,1.0
217826.jpg,1.0
279183.jpg,0.0
88022.jpg,0.0
188026.jpg,0.0
153184.jpg,1.0
276430.jpg,0.0
46505.jpg,0.0
118487.jpg,1.0
4404.jpg,0.0
60835.jpg,1.0
8578.jpg,0.0
212380.jpg,1.0
217983.jpg,0.0
12550.jpg,0.0
63654.jpg,1.0
122756.jpg,1.0
179501.jpg,1.0
22415.jpg,1.0
128034.jpg,1.0
24326.jpg,1.0
128561.jpg,0.0
227320.jpg,0.0
71460.jpg,1.0
194529.jpg,0.0
252752.jpg,0.0
27520.jpg,1.0
35044.jpg,0.0
90587.jpg,1.0
154839.jpg,1.0
185762.jpg,0.0
115107.jpg,0.0
108852.jpg,0.0
64190.jpg,1.0
229962.jpg,1.0
244674.jpg,1.0
195196.jpg,1.0
125163.jpg,0.0
266335.jpg,0.0
205838.jpg,0.0
42038.jpg,1.0
239823.jpg,1.0
121483.jpg,0.0
114330.jpg,0.0
194070.jpg,0.0
247955.jpg,1.0
25912.jpg,1.0
102902.jpg,0.0
164536.jpg,0.0
21670.jpg,1.0
72280.jpg,0.0
108736.jpg,1.0
51385.jpg,0.0
212824.jpg,0.0
53437.jpg,0.0
229105.jpg,0.0
64721.jpg,1.0
144099.jpg,1.0
253048.jpg,1.0
185181.jpg,0.0
157386.jpg,1.0
69170.jpg,0.0
132549.jpg,1.0
131354.jpg,0.0
283877.jpg,0.0
173156.jpg,0.0
257971.jpg,1.0
190789.jpg,1.0
105770.jpg,0.0
267670.jpg,1.0
233853.jpg,1.0
157618.jpg,0.0
7391.jpg,1.0
262381.jpg,0.0
261519.jpg,1.0
37693.jpg,0.0
207913.jpg,0.0
273705.jpg,1.0
140658.jpg,1.0
214004.jpg,0.0
276013.jpg,1.0
73119.jpg,0.0
78740.jpg,1.0
274222.jpg,0.0
60420.jpg,0.0
38315.jpg,1.0
200453.jpg,0.0
46480.jpg,0.0
177637.jpg,0.0
114566.jpg,0.0
59444.jpg,1.0
204921.jpg,0.0
108560.jpg,1.0
46129.jpg,0.0
265275.jpg,0.0
217080.jpg,0.0
188071.jpg,1.0
94622.jpg,1.0
155154.jpg,0.0
165252.jpg,1.0
211752.jpg,0.0
218389.jpg,0.0
157372.jpg,1.0
134553.jpg,1.0
26847.jpg,1.0
178270.jpg,0.0
247037.jpg,0.0
3263.jpg,0.0
193826.jpg,0.0
133251.jpg,1.0
293707.jpg,1.0
154720.jpg,1.0
44987.jpg,0.0
37343.jpg,1.0
85556.jpg,1.0
233977.jpg,0.0
223196.jpg,1.0
126595.jpg,1.0
77750.jpg,0.0
81257.jpg,1.0
82589.jpg,1.0
68555.jpg,1.0
162173.jpg,0.0
112949.jpg,1.0
44459.jpg,0.0
250052.jpg,1.0
63590.jpg,0.0
49812.jpg,0.0
228884.jpg,0.0
214847.jpg,0.0
40244.jpg,0.0
203738.jpg,0.0
290106.jpg,0.0
143398.jpg,1.0
32296.jpg,0.0
261789.jpg,1.0
135862.jpg,1.0
28036.jpg,1.0
148637.jpg,1.0
267652.jpg,1.0
170353.jpg,1.0
28490.jpg,0.0
51478.jpg,1.0
90976.jpg,1.0
92287.jpg,1.0
30639.jpg,0.0
282590.jpg,0.0
57254.jpg,1.0
156097.jpg,0.0
53723.jpg,0.0
98286.jpg,0.0
220505.jpg,1.0
186090.jpg,0.0
261120.jpg,1.0
277858.jpg,0.0
210611.jpg,0.0
6514.jpg,0.0
85215.jpg,0.0
44289.jpg,0.0
191642.jpg,1.0
212122.jpg,0.0
89616.jpg,1.0
140674.jpg,0.0
173416.jpg,1.0
85330.jpg,1.0
14836.jpg,0.0
285614.jpg,0.0
223947.jpg,0.0
165310.jpg,1.0
194854.jpg,0.0
33833.jpg,0.0
263688.jpg,2.0
172777.jpg,0.0
9953.jpg,1.0
181255.jpg,0.0
79875.jpg,0.0
245001.jpg,0.0
106624.jpg,0.0
200883.jpg,1.0
256465.jpg,1.0
180495.jpg,0.0
26858.jpg,0.0
80102.jpg,1.0
167019.jpg,0.0
14961.jpg,1.0
270303.jpg,1.0
103735.jpg,0.0
45278.jpg,1.0
67559.jpg,1.0
39503.jpg,0.0
220614.jpg,1.0
214701.jpg,0.0
257283.jpg,0.0
51830.jpg,1.0
99916.jpg,1.0
160559.jpg,0.0
95793.jpg,0.0
145516.jpg,0.0
96801.jpg,1.0
136233.jpg,0.0
81568.jpg,0.0
11749.jpg,0.0
50049.jpg,1.0
17167.jpg,1.0
207007.jpg,0.0
238382.jpg,0.0
110231.jpg,0.0
2802.jpg,0.0
92757.jpg,0.0
154758.jpg,0.0
46444.jpg,0.0
136187.jpg,0.0
68737.jpg,0.0
249216.jpg,1.0
232757.jpg,1.0
50646.jpg,0.0
89530.jpg,0.0
40887.jpg,0.0
106294.jpg,0.0
134425.jpg,1.0
182040.jpg,1.0
135886.jpg,1.0
288329.jpg,0.0
53384.jpg,0.0
136607.jpg,0.0
213739.jpg,0.0
33968.jpg,0.0
168421.jpg,0.0
53970.jpg,0.0
23551.jpg,0.0
279260.jpg,0.0
219317.jpg,1.0
128763.jpg,0.0
88653.jpg,1.0
151860.jpg,0.0
130746.jpg,1.0
82059.jpg,1.0
280236.jpg,0.0
47599.jpg,1.0
59287.jpg,0.0
59790.jpg,1.0
184655.jpg,0.0
78977.jpg,1.0
3036.jpg,1.0
174860.jpg,0.0
263539.jpg,1.0
73922.jpg,0.0
96285.jpg,0.0
89639.jpg,0.0
3251.jpg,1.0
39749.jpg,0.0
278846.jpg,1.0
37994.jpg,0.0
96979.jpg,0.0
113466.jpg,0.0
238314.jpg,1.0
253520.jpg,1.0
234530.jpg,1.0
50375.jpg,0.0
275.jpg,0.0
92371.jpg,0.0
9571.jpg,1.0
174582.jpg,1.0
221745.jpg,0.0
249264.jpg,1.0
255067.jpg,1.0
243548.jpg,1.0
196687.jpg,0.0
107043.jpg,1.0
72227.jpg,1.0
119374.jpg,1.0
34014.jpg,0.0
144399.jpg,1.0
138547.jpg,0.0
170974.jpg,1.0
63429.jpg,0.0
95327.jpg,0.0
157816.jpg,0.0
41041.jpg,0.0
107550.jpg,0.0
9051.jpg,0.0
220149.jpg,1.0
44308.jpg,0.0
217782.jpg,0.0
61153.jpg,0.0
69936.jpg,0.0
81467.jpg,1.0
91102.jpg,0.0
261067.jpg,1.0
226881.jpg,0.0
115882.jpg,1.0
261087.jpg,1.0
145027.jpg,1.0
276594.jpg,0.0
216487.jpg,0.0
81910.jpg,0.0
250147.jpg,0.0
11550.jpg,1.0
75105.jpg,1.0
227788.jpg,0.0
6630.jpg,1.0
211084.jpg,1.0
152986.jpg,1.0
235652.jpg,0.0
44230.jpg,0.0
10006.jpg,1.0
75858.jpg,0.0
273481.jpg,1.0
95525.jpg,0.0
167282.jpg,0.0
102468.jpg,0.0
251639.jpg,1.0
230099.jpg,0.0
2214.jpg,1.0
78873.jpg,1.0
176732.jpg,1.0
83947.jpg,0.0
102461.jpg,1.0
64956.jpg,0.0
60134.jpg,1.0
76620.jpg,0.0
210511.jpg,0.0
259684.jpg,0.0
59553.jpg,1.0
115255.jpg,0.0
49547.jpg,0.0
212772.jpg,1.0
45034.jpg,1.0
287181.jpg,0.0
171191.jpg,0.0
31092.jpg,1.0
244043.jpg,0.0
84535.jpg,0.0
268662.jpg,0.0
46169.jpg,1.0
163393.jpg,1.0
187642.jpg,1.0
19656.jpg,0.0
114520.jpg,0.0
261597.jpg,1.0
78575.jpg,0.0
221404.jpg,0.0
84447.jpg,0.0
87941.jpg,0.0
133808.jpg,0.0
246551.jpg,1.0
229694.jpg,1.0
263094.jpg,1.0
41219.jpg,1.0
167525.jpg,0.0
204233.jpg,1.0
95456.jpg,1.0
178622.jpg,1.0
9475.jpg,0.0
136167.jpg,1.0
41619.jpg,0.0
173311.jpg,1.0
159808.jpg,0.0
27018.jpg,1.0
113602.jpg,0.0
80584.jpg,0.0
187820.jpg,0.0
265423.jpg,1.0
191742.jpg,1.0
134512.jpg,0.0
149292.jpg,1.0
144589.jpg,1.0
70051.jpg,0.0
52897.jpg,1.0
70527.jpg,0.0
280681.jpg,0.0
268280.jpg,1.0
16312.jpg,1.0
63635.jpg,1.0
190635.jpg,0.0
212398.jpg,0.0
60625.jpg,1.0
218369.jpg,0.0
87814.jpg,1.0
12201.jpg,0.0
209166.jpg,0.0
159731.jpg,0.0
238466.jpg,0.0
56401.jpg,1.0
63886.jpg,0.0
99003.jpg,0.0
238781.jpg,0.0
46344.jpg,1.0
90883.jpg,1.0
136562.jpg,0.0
212756.jpg,0.0
85385.jpg,0.0
213569.jpg,0.0
193074.jpg,1.0
28207.jpg,1.0
26665.jpg,0.0
96648.jpg,0.0
156054.jpg,0.0
37218.jpg,1.0
122152.jpg,0.0
160321.jpg,0.0
16505.jpg,0.0
245599.jpg,0.0
234988.jpg,0.0
203789.jpg,1.0
44029.jpg,1.0
52199.jpg,0.0
196990.jpg,0.0
141667.jpg,0.0
236296.jpg,0.0
118928.jpg,1.0
57955.jpg,0.0
239057.jpg,1.0
73140.jpg,1.0
236297.jpg,1.0
154566.jpg,0.0
244745.jpg,1.0
244536.jpg,0.0
139541.jpg,0.0
132937.jpg,1.0
159298.jpg,0.0
66447.jpg,0.0
73396.jpg,0.0
380.jpg,0.0
41985.jpg,0.0
169397.jpg,0.0
173325.jpg,0.0
118387.jpg,1.0
63088.jpg,1.0
221081.jpg,0.0
201270.jpg,1.0
24625.jpg,0.0
270126.jpg,1.0
218825.jpg,0.0
52027.jpg,0.0
208395.jpg,0.0
82110.jpg,0.0
101221.jpg,0.0
13156.jpg,0.0
48127.jpg,1.0
176616.jpg,0.0
174450.jpg,0.0
119777.jpg,1.0
108731.jpg,0.0
10601.jpg,0.0
137132.jpg,1.0
233485.jpg,1.0
60815.jpg,1.0
10376.jpg,0.0
122802.jpg,1.0
185080.jpg,0.0
36976.jpg,1.0
158340.jpg,1.0
14806.jpg,1.0
215250.jpg,0.0
12598.jpg,0.0
134121.jpg,0.0
167487.jpg,1.0
18059.jpg,0.0
94474.jpg,0.0
198776.jpg,0.0
98893.jpg,1.0
238452.jpg,0.0
16157.jpg,0.0
41106.jpg,1.0
144587.jpg,1.0
261867.jpg,0.0
71760.jpg,0.0
151796.jpg,0.0
11298.jpg,0.0
233521.jpg,1.0
48308.jpg,1.0
24826.jpg,1.0
82626.jpg,0.0
232853.jpg,1.0
34443.jpg,1.0
76624.jpg,1.0
65774.jpg,0.0
43955.jpg,1.0
212460.jpg,1.0
221442.jpg,1.0
143953.jpg,0.0
111429.jpg,1.0
171813.jpg,1.0
204163.jpg,1.0
3130.jpg,1.0
50860.jpg,1.0
114482.jpg,1.0
163219.jpg,0.0
57327.jpg,0.0
217232.jpg,0.0
187528.jpg,1.0
213894.jpg,1.0
91549.jpg,1.0
137130.jpg,0.0
88985.jpg,0.0
239189.jpg,1.0
10404.jpg,0.0
100906.jpg,1.0
75539.jpg,0.0
239962.jpg,0.0
64867.jpg,0.0
219331.jpg,1.0
227471.jpg,0.0
10888.jpg,1.0
189369.jpg,0.0
91934.jpg,1.0
131943.jpg,0.0
34452.jpg,0.0
268350.jpg,1.0
277433.jpg,0.0
23501.jpg,0.0
174286.jpg,0.0
142561.jpg,0.0
152995.jpg,1.0
35499.jpg,0.0
98357.jpg,0.0
288622.jpg,0.0
191676.jpg,1.0
82565.jpg,1.0
20754.jpg,0.0
223734.jpg,1.0
94160.jpg,0.0
12299.jpg,0.0
106464.jpg,0.0
59982.jpg,0.0
170695.jpg,0.0
251652.jpg,0.0
126355.jpg,0.0
166212.jpg,1.0
264126.jpg,1.0
171063.jpg,0.0
239825.jpg,1.0
223393.jpg,1.0
188236.jpg,1.0
36265.jpg,0.0
177782.jpg,0.0
210524.jpg,0.0
206254.jpg,0.0
217985.jpg,0.0
35342.jpg,0.0
30078.jpg,0.0
129957.jpg,0.0
224241.jpg,1.0
187243.jpg,0.0
13180.jpg,1.0
34879.jpg,0.0
201020.jpg,1.0
170936.jpg,1.0
62845.jpg,1.0
200051.jpg,0.0
237600.jpg,0.0
178110.jpg,1.0
293464.jpg,1.0
281229.jpg,0.0
89461.jpg,1.0
28236.jpg,0.0
143355.jpg,1.0
38221.jpg,1.0
88472.jpg,0.0
257862.jpg,1.0
151859.jpg,0.0
85483.jpg,1.0
167965.jpg,1.0
33819.jpg,0.0
249682.jpg,1.0
159838.jpg,0.0
152196.jpg,0.0
100874.jpg,1.0
183448.jpg,0.0
25684.jpg,0.0
231727.jpg,0.0
163237.jpg,0.0
201828.jpg,1.0
167953.jpg,1.0
105804.jpg,0.0
36791.jpg,0.0
53672.jpg,0.0
123319.jpg,1.0
280320.jpg,1.0
80847.jpg,0.0
135891.jpg,1.0
205494.jpg,1.0
83650.jpg,1.0
233811.jpg,0.0
62533.jpg,0.0
76055.jpg,0.0
140659.jpg,0.0
136874.jpg,0.0
198894.jpg,1.0
276922.jpg,0.0
142610.jpg,1.0
12930.jpg,2.0
191476.jpg,0.0
218772.jpg,0.0
32737.jpg,0.0
122121.jpg,0.0
262898.jpg,1.0
89001.jpg,0.0
111998.jpg,0.0
131553.jpg,0.0
40985.jpg,0.0
187344.jpg,1.0
118980.jpg,1.0
81804.jpg,1.0
102566.jpg,1.0
101407.jpg,0.0
19931.jpg,0.0
194608.jpg,1.0
158487.jpg,0.0
117388.jpg,1.0
222785.jpg,0.0
154401.jpg,1.0
158463.jpg,0.0
152412.jpg,1.0
269675.jpg,1.0
84785.jpg,1.0
4162.jpg,0.0
96696.jpg,0.0
209376.jpg,0.0
247604.jpg,1.0
54210.jpg,1.0
55626.jpg,0.0
233534.jpg,0.0
87797.jpg,1.0
89864.jpg,1.0
217045.jpg,0.0
289878.jpg,0.0
148374.jpg,1.0
228078.jpg,0.0
200839.jpg,0.0
262860.jpg,1.0
49124.jpg,1.0
143504.jpg,0.0
72868.jpg,1.0
36489.jpg,1.0
13115.jpg,0.0
151354.jpg,0.0
234901.jpg,0.0
208918.jpg,0.0
219601.jpg,0.0
180710.jpg,0.0
65872.jpg,0.0
28186.jpg,0.0
115157.jpg,1.0
90699.jpg,1.0
228056.jpg,0.0
159647.jpg,0.0
216497.jpg,0.0
203162.jpg,1.0
35686.jpg,1.0
241794.jpg,0.0
81588.jpg,0.0
176384.jpg,1.0
192833.jpg,1.0
268826.jpg,1.0
211693.jpg,0.0
233378.jpg,0.0
295205.jpg,1.0
167097.jpg,1.0
226714.jpg,0.0
169682.jpg,0.0
19438.jpg,0.0
208493.jpg,1.0
150432.jpg,0.0
199981.jpg,1.0
94756.jpg,0.0
226928.jpg,0.0
249620.jpg,1.0
216900.jpg,0.0
41882.jpg,1.0
30787.jpg,1.0
235890.jpg,1.0
38993.jpg,1.0
175099.jpg,0.0
163535.jpg,0.0
126219.jpg,0.0
148720.jpg,0.0
96492.jpg,1.0
123471.jpg,1.0
249876.jpg,0.0
85530.jpg,0.0
256508.jpg,1.0
42175.jpg,1.0
285816.jpg,0.0
57756.jpg,0.0
127153.jpg,0.0
132637.jpg,1.0
28829.jpg,0.0
176697.jpg,0.0
78912.jpg,1.0
222626.jpg,1.0
53209.jpg,0.0
106265.jpg,0.0
9398.jpg,1.0
95794.jpg,0.0
274262.jpg,1.0
110376.jpg,1.0
34028.jpg,0.0
51637.jpg,0.0
223966.jpg,0.0
77813.jpg,0.0
93445.jpg,0.0
234860.jpg,0.0
221865.jpg,1.0
57371.jpg,0.0
258299.jpg,1.0
69258.jpg,1.0
228576.jpg,0.0
122712.jpg,0.0
35161.jpg,0.0
126874.jpg,1.0
6649.jpg,1.0
265213.jpg,1.0
68345.jpg,1.0
46040.jpg,1.0
46307.jpg,1.0
245.jpg,0.0
81544.jpg,1.0
44365.jpg,1.0
293430.jpg,1.0
90808.jpg,0.0
257770.jpg,1.0
133362.jpg,0.0
268822.jpg,1.0
76491.jpg,0.0
207086.jpg,1.0
268850.jpg,1.0
233177.jpg,1.0
52439.jpg,1.0
93139.jpg,1.0
95422.jpg,1.0
47326.jpg,0.0
70902.jpg,1.0
223232.jpg,1.0
286808.jpg,1.0
198874.jpg,0.0
45307.jpg,0.0
72218.jpg,1.0
142334.jpg,0.0
14977.jpg,0.0
160650.jpg,0.0
44802.jpg,0.0
9413.jpg,0.0
22160.jpg,0.0
160227.jpg,0.0
110458.jpg,0.0
272812.jpg,1.0
173329.jpg,1.0
224493.jpg,0.0
117469.jpg,0.0
65715.jpg,0.0
221720.jpg,0.0
201501.jpg,0.0
219054.jpg,0.0
75819.jpg,1.0
234433.jpg,0.0
69713.jpg,0.0
175030.jpg,0.0
190820.jpg,1.0
135065.jpg,1.0
34629.jpg,0.0
115880.jpg,0.0
206090.jpg,0.0
8421.jpg,0.0
57015.jpg,0.0
198651.jpg,0.0
206861.jpg,1.0
24817.jpg,1.0
232774.jpg,0.0
15943.jpg,0.0
13408.jpg,0.0
285974.jpg,1.0
248454.jpg,1.0
277047.jpg,0.0
285521.jpg,0.0
2555.jpg,0.0
23591.jpg,1.0
103880.jpg,0.0
57776.jpg,0.0
145592.jpg,1.0
180078.jpg,1.0
255692.jpg,1.0
188601.jpg,1.0
220483.jpg,0.0
181022.jpg,0.0
33964.jpg,1.0
96807.jpg,0.0
26442.jpg,1.0
38162.jpg,0.0
191068.jpg,0.0
67124.jpg,0.0
98070.jpg,0.0
35547.jpg,1.0
272519.jpg,1.0
108258.jpg,1.0
89405.jpg,0.0
195889.jpg,0.0
99867.jpg,0.0
93554.jpg,1.0
51152.jpg,0.0
129984.jpg,0.0
166362.jpg,1.0
195189.jpg,1.0
64192.jpg,0.0
36061.jpg,1.0
60497.jpg,0.0
58135.jpg,1.0
48428.jpg,0.0
251595.jpg,1.0
137059.jpg,0.0
288316.jpg,0.0
38736.jpg,1.0
239124.jpg,1.0
165268.jpg,0.0
114124.jpg,1.0
115709.jpg,0.0
70906.jpg,1.0
161949.jpg,0.0
74624.jpg,0.0
167255.jpg,0.0
94778.jpg,0.0
221746.jpg,1.0
135091.jpg,0.0
94995.jpg,0.0
101580.jpg,0.0
166833.jpg,0.0
237048.jpg,0.0
199928.jpg,1.0
232388.jpg,1.0
167702.jpg,1.0
124161.jpg,1.0
231561.jpg,0.0
112767.jpg,1.0
288789.jpg,0.0
216132.jpg,0.0
142053.jpg,1.0
4628.jpg,0.0
84869.jpg,0.0
18501.jpg,0.0
32267.jpg,0.0
48865.jpg,0.0
159858.jpg,1.0
279143.jpg,0.0
44774.jpg,1.0
68795.jpg,1.0
26612.jpg,0.0
46104.jpg,0.0
144457.jpg,0.0
87879.jpg,0.0
217376.jpg,0.0
108478.jpg,0.0
136062.jpg,0.0
145668.jpg,0.0
6661.jpg,1.0
111679.jpg,1.0
197438.jpg,0.0
105446.jpg,0.0
4269.jpg,0.0
122080.jpg,1.0
166549.jpg,0.0
235681.jpg,0.0
188861.jpg,1.0
287569.jpg,1.0
226859.jpg,0.0
85957.jpg,1.0
20789.jpg,1.0
253110.jpg,1.0
87311.jpg,0.0
63837.jpg,0.0
136073.jpg,0.0
41925.jpg,0.0
63057.jpg,0.0
129643.jpg,1.0
99638.jpg,0.0
118784.jpg,0.0
232553.jpg,0.0
107216.jpg,0.0
236412.jpg,0.0
91657.jpg,0.0
117170.jpg,1.0
63391.jpg,1.0
246685.jpg,1.0
34254.jpg,1.0
10061.jpg,0.0
166186.jpg,1.0
161764.jpg,0.0
244649.jpg,1.0
48390.jpg,1.0
244884.jpg,0.0
46528.jpg,1.0
243083.jpg,0.0
15956.jpg,1.0
84999.jpg,1.0
61722.jpg,0.0
84247.jpg,0.0
32892.jpg,1.0
40058.jpg,1.0
33453.jpg,0.0
27924.jpg,0.0
36346.jpg,0.0
108142.jpg,1.0
10313.jpg,0.0
150123.jpg,1.0
139780.jpg,0.0
49774.jpg,1.0
171562.jpg,0.0
105756.jpg,0.0
139540.jpg,0.0
99980.jpg,1.0
34303.jpg,0.0
27812.jpg,1.0
32651.jpg,1.0
208950.jpg,0.0
41529.jpg,1.0
11732.jpg,0.0
27872.jpg,0.0
118705.jpg,1.0
279792.jpg,0.0
153561.jpg,1.0
54459.jpg,0.0
119152.jpg,0.0
165530.jpg,0.0
75865.jpg,0.0
272935.jpg,0.0
209822.jpg,0.0
1091.jpg,1.0
166601.jpg,0.0
139514.jpg,0.0
283769.jpg,1.0
122393.jpg,0.0
86196.jpg,1.0
149725.jpg,1.0
95389.jpg,0.0
223445.jpg,0.0
1796.jpg,0.0
162881.jpg,0.0
